,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
94918,7,27.0,9,20987.56,1766.9633333333334,10.0,7.0,34.0,7.0,47.0,23.0,5.07,9.0,0,2553.42,35.54233911873512,200.0,1,104.60209467144438,10000.0,0,295.0004493093092,0
94920,1,41.0,4,35022.22,2859.518333333333,3.0,5.0,4.0,1.0,6.0,11.0,1.36,0.0,1,1000.44,33.872501666549375,335.0,0,21.21457645232058,273.5759074849446,5,281.1613493960681,0
94921,2,41.0,4,35022.22,2859.518333333333,3.0,5.0,4.0,1.0,1.0,10.0,1.36,0.0,1,1000.44,36.511911196904414,336.0,0,21.21457645232058,265.5454494173578,1,289.19180746365504,0
94929,2,49.0,11,17393.305,1158.4420833333334,4.0,7.0,9.0,3.0,9.0,14.0,4.869999999999999,2.0,1,373.74,28.598048908832546,393.0,0,28.171753573036423,48.036753704443214,5,329.6357010558537,0
94932,5,49.0,11,17393.305,1158.4420833333334,4.0,7.0,9.0,3.0,13.0,11.0,10.87,2.0,1,373.74,36.028562755347664,396.0,0,28.171753573036423,72.72584714998558,3,304.94660761031133,0
94941,6,22.0,1,31272.27,2346.0225,0.0,6.0,6.0,3.0,3.0,3.0,11.85,2.0,1,10.89,38.22541628413871,194.0,0,49.99591870923176,194.5193019559008,3,260.0870293348675,0
94947,4,23.0,8,22428.96,2065.08,7.0,3.0,16.0,1.0,10.0,14.0,4.29,0.0,2,1299.61,26.97821186386882,286.0,0,15.329064693223396,99.4918508708606,4,371.68708443591606,0
94948,5,23.0,8,22428.96,2065.08,7.0,3.0,16.0,1.0,12.0,13.0,1.29,0.0,2,1299.61,37.905846095524346,287.0,0,15.329064693223396,88.24571433503479,5,392.9332209717417,0
94949,6,24.0,8,22428.96,2065.08,7.0,3.0,16.0,1.0,10.0,14.0,1.29,0.0,2,1299.61,27.899567638723887,288.0,0,15.329064693223396,75.6869314028699,3,385.4920039039067,0
94968,1,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,14.0,18.0,6.83,5.0,2,402.54,24.68176085427032,152.0,1,87.23339877172917,110.9742697997576,2,248.9518314285133,0
94969,2,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,19.0,18.0,7.83,5.0,2,402.54,23.18314405412265,153.0,1,87.23339877172917,199.8235127464353,5,190.1025884818356,0
94970,3,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,15.0,16.0,7.83,5.0,2,402.54,35.28042117787665,154.0,1,87.23339877172917,64.35106579386753,1,285.57503543440333,0
94971,4,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,19.0,18.0,7.83,5.0,2,402.54,28.56895856296726,155.0,1,87.23339877172917,200.7708371043996,5,189.1552641238713,0
94972,5,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,19.0,16.0,7.83,5.0,2,402.54,30.326029218477245,156.0,1,87.23339877172917,59.99217873230886,3,309.933922495962,0
94973,6,41.0,3,19627.14,1871.595,4.0,7.0,11.0,7.0,19.0,21.0,7.83,5.0,2,402.54,31.310949521898014,157.0,1,87.23339877172917,20.415386113569404,1,329.51071511470144,0
94992,1,34.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,10.0,8.0,18.2,4.0,2,624.41,35.9070009065554,315.0,1,0.0,131.48780565374693,4,318.68827767958646,0
94993,2,35.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,3.0,12.0,18.2,4.0,2,624.41,30.25816535932991,316.0,1,0.0,37.60484511470937,1,382.571238218624,0
94995,4,35.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,5.0,14.0,18.2,4.0,2,624.41,38.85717016626469,318.0,1,0.0,144.7068788554566,4,305.4692044778768,0
94997,6,35.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,5.0,11.0,14.2,4.0,2,624.41,23.23202720530348,320.0,1,0.0,92.17332931068547,2,338.0027540226479,0
94998,7,35.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,5.0,11.0,18.2,4.0,2,624.41,39.22729991054664,321.0,1,0.0,60.68831305004394,1,359.48777028328936,0
94999,8,35.0,10,19593.13,1701.7608333333335,7.0,6.0,16.0,0.0,5.0,11.0,18.2,4.0,2,624.41,33.420817592390925,322.0,1,0.0,114.23743240725454,5,345.9386509260788,0
95004,5,50.0,0,28947.84,2337.32,0.0,5.0,4.0,1.0,13.0,3.0,10.14,0.0,1,928.92,27.88755506917944,253.0,0,23.7015048730301,288.01197991342383,5,212.01851521354607,0
95005,6,50.0,0,28947.84,2337.32,0.0,5.0,4.0,1.0,13.0,3.0,3.14,0.0,1,928.92,37.42849845579843,254.0,0,23.7015048730301,121.56860838365732,3,358.4618867433126,0
95017,2,19.0,5,16156.815,1199.40125,4.0,6.0,8.0,1.0,31.0,11.0,0.5199999999999996,4.0,1,1008.58,37.22092637578873,230.0,0,11.077602427124845,47.19963402655729,2,321.66288854631784,0
95024,1,17.0,12,30410.33,2550.1941666666667,8.0,3.0,5.0,2.0,33.0,20.0,12.5,7.0,2,808.55,30.86669666197108,135.0,1,46.08981911929367,70.2900567119744,1,388.6395408353986,0
95025,2,17.0,12,30410.33,2550.1941666666667,8.0,3.0,5.0,2.0,28.0,23.0,11.5,7.0,2,808.55,30.537731096818103,136.0,1,46.08981911929367,96.0651458888472,2,372.86445165852587,0
95031,8,17.0,12,30410.33,2550.1941666666667,8.0,3.0,5.0,2.0,28.0,20.0,14.5,11.0,2,808.55,28.70711625165168,142.0,1,46.08981911929367,96.0651458888472,0,384.5907297306657,0
95057,2,41.0,7,16837.43,1682.1191666666666,3.0,4.0,13.0,2.0,26.0,20.0,11.59,2.0,2,1347.95,35.19831187018872,320.0,0,17.070189703874647,85.34769320648209,1,344.6769721118128,0
95058,3,41.0,7,16837.43,1682.1191666666666,3.0,4.0,13.0,2.0,22.0,20.0,11.59,2.0,2,1347.95,30.668233203046142,321.0,0,17.070189703874647,34.912991793397474,0,356.2287351693945,0
95062,7,41.0,7,16837.43,1682.1191666666666,3.0,4.0,13.0,2.0,23.0,21.0,11.59,2.0,2,1347.95,29.00256470952897,322.0,0,17.070189703874647,215.91960316317187,5,225.22212379962016,0
95063,8,41.0,7,16837.43,1682.1191666666666,3.0,4.0,13.0,2.0,24.0,20.0,11.59,7.0,2,1347.95,38.40530400566304,322.0,0,17.070189703874647,64.2506856264303,1,336.8910413363617,0
95064,1,51.0,6,23412.9,1981.075,5.0,6.0,4.0,1.0,19.0,18.0,12.86,3.0,2,467.7,32.978188107712214,320.0,0,12.709242367328365,35.001519752383096,0,390.39673788028864,0
95066,3,51.0,6,23412.9,1981.075,5.0,6.0,4.0,1.0,19.0,18.0,7.86,4.0,2,467.7,29.43277494855129,322.0,0,12.709242367328365,75.79117623593554,1,359.60708139673613,0
95069,6,51.0,6,23412.9,1981.075,5.0,6.0,4.0,1.0,22.0,16.0,7.86,4.0,2,467.7,37.89596578089873,325.0,0,12.709242367328365,129.02435995501227,5,346.3738976776594,0
95072,1,33.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,19.46,8.0,2,1056.19,27.85671731865736,136.0,1,87.42717222413825,10000.0,5,249.44617795099592,0
95073,2,34.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,16.46,8.0,2,1056.19,41.20698278014605,137.0,1,87.42717222413825,76.19103580731775,5,246.074791968544,0
95074,3,34.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,16.46,8.0,2,1056.19,23.516168727066308,140.0,0,87.42717222413825,134.03167879792707,5,188.2341489779347,0
95076,5,34.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,16.46,8.0,2,1056.19,27.487991613590594,140.0,1,87.42717222413825,46.02731980448797,5,276.23850797137385,0
95077,6,34.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,27.0,10.0,13.46,8.0,2,1056.19,25.577086802061363,141.0,1,87.42717222413825,155.13671329695262,5,167.12911447890912,0
95078,7,34.0,7,17039.16,1196.93,3.0,4.0,10.0,7.0,32.0,10.0,16.46,8.0,2,1056.19,30.438953661218378,142.0,1,87.42717222413825,10000.0,2,211.551610848967,0
95089,2,28.0,2,25780.78,2188.398333333333,7.0,6.0,5.0,2.0,19.0,6.0,6.32,1.0,2,97.33,38.98411546581144,216.0,0,40.82459716793424,27.49803407389209,0,390.51720209150704,0
95097,2,19.0,7,59908.77,5251.3975,3.0,3.0,29.0,5.0,21.0,14.0,8.99,9.0,2,1323.98,38.9430172032999,110.0,1,173.32440554243774,175.55414694169912,1,426.2611975158632,0
95098,3,19.0,7,59908.77,5251.3975,3.0,3.0,29.0,5.0,21.0,15.0,8.99,9.0,2,1323.98,34.39386834941832,111.5,1,173.32440554243774,184.155921658809,2,427.6594227987532,0
95111,8,18.0,6,20357.69,1801.4741666666664,6.0,9.0,22.0,5.0,17.0,25.0,7.61,14.0,0,3718.95,37.54405860509751,134.0,1,57.7865053722414,70.3437102821937,1,302.0172010122316,0
95127,8,31.0,11,38323.07,3342.589166666666,5.0,4.0,4.0,1.0,3.0,11.0,10.75,1.0,1,1487.87,34.69464834853304,257.0,0,27.83967537191736,131.37408960457398,1,425.0451516901753,0
95128,1,37.0,10,26450.59,2079.215833333333,5.0,6.0,20.0,4.0,24.0,18.0,11.8,0.0,2,952.9,37.21167388384929,337.0,0,73.67019025318037,54.55420877321872,1,329.69718430693433,0
95131,4,37.0,10,26450.59,2079.215833333333,5.0,6.0,20.0,4.0,24.0,18.0,11.8,1.0,2,952.9,25.590513989547286,340.0,0,73.67019025318037,181.2397062489349,4,233.0116868312181,0
95133,6,37.0,10,26450.59,2079.215833333333,5.0,6.0,20.0,4.0,24.0,18.0,10.8,1.0,2,952.9,27.88788432642625,342.0,0,73.67019025318037,207.73269340098847,5,216.51869967916443,0
95134,7,37.0,10,26450.59,2079.215833333333,5.0,6.0,20.0,4.0,24.0,21.0,11.8,1.0,2,952.9,24.27397205144232,343.0,0,73.67019025318037,260.3184122980612,5,163.93298078209176,0
95135,8,37.0,10,26450.59,2079.215833333333,5.0,6.0,20.0,4.0,24.0,18.0,11.8,1.0,2,952.9,26.3998023478104,344.0,0,73.67019025318037,19.55247095911245,0,354.6989221210405,0
95145,2,39.0,11,17309.885,1616.4904166666663,6.0,4.0,19.0,0.0,11.0,16.0,7.2,1.0,2,1348.98,31.81329294536685,318.0,1,0.0,96.25721120463328,5,355.3918304620334,0
95146,3,39.0,11,17309.885,1616.4904166666663,6.0,4.0,19.0,0.0,11.0,15.0,7.2,2.0,2,1348.98,29.729494235084463,319.0,1,0.0,197.8751008849161,5,253.77394078175053,0
95160,1,48.0,5,42989.27,3730.439166666666,2.0,7.0,4.0,4.0,26.0,10.0,4.73,4.0,1,1353.64,31.698364506280623,262.0,0,73.55924628931483,84.56644845056944,0,454.9182219267824,0
95162,3,48.0,5,42989.27,3730.439166666666,2.0,7.0,4.0,4.0,26.0,10.0,5.73,4.0,1,1353.64,27.402731110834843,264.0,0,73.55924628931483,78.24969993248497,1,471.23497044486686,0
95184,1,25.0,0,36722.38,2905.1983333333333,7.0,6.0,20.0,0.0,10.0,12.0,7.21,1.0,2,366.9,27.309751655792,183.0,1,0.0,104.94580560248708,2,445.5740277308464,0
95187,4,25.0,0,36722.38,2905.1983333333333,7.0,6.0,20.0,0.0,10.0,11.0,7.21,1.0,2,366.9,38.601398586896025,186.0,1,0.0,103.61907160829712,4,466.90076172503615,0
95210,3,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,12.0,13.0,16.56,8.0,2,773.4,25.916272261194912,328.0,1,34.788439794431106,15.190568383651502,2,271.2442418219174,0
95211,4,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,17.0,16.0,16.56,8.0,2,773.4,25.30644947733155,329.0,1,34.788439794431106,74.49688570311305,4,241.93792450245587,0
95212,5,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,12.0,16.0,16.56,13.0,2,773.4,37.187703523594585,330.0,1,34.788439794431106,29.443323945190453,3,266.99148626037845,0
95213,6,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,12.0,15.0,16.56,13.0,2,773.4,30.251231818213988,329.5,1,34.788439794431106,29.087777974247533,4,277.3470322313213,0
95214,7,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,12.0,15.0,16.56,13.0,2,773.4,35.9875781896837,332.0,1,34.788439794431106,41.65919958852661,4,264.77561061704233,0
95215,8,32.0,6,10454.79,612.2325000000002,5.0,6.0,15.0,4.0,12.0,19.0,16.56,13.0,2,773.4,31.228829122064475,329.5,1,34.788439794431106,59.82556375504325,5,256.60924645052563,0
95226,3,24.0,7,15335.77,1419.980833333333,8.0,8.0,31.0,2.0,20.0,18.0,17.0,10.0,0,1901.4,25.96046727875597,139.0,1,15.09901539266172,97.92619020907296,3,298.9728777315986,0
95237,6,27.0,12,48725.58,3845.465,10.0,10.0,16.0,6.0,22.0,13.0,7.09,14.0,2,2029.67,29.979703800271988,189.0,0,218.4816508239444,277.3230674144353,5,178.74178176162033,0
95248,1,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,20.0,22.0,23.21,8.0,0,2657.29,40.22815957855428,33.0,1,82.44795825725815,118.46107769470233,4,241.08463071470612,0
95250,3,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,20.0,22.0,23.21,8.0,0,2657.29,28.456410532682128,35.0,1,82.44795825725815,182.0280719352972,5,187.51763647411136,0
95251,4,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,22.0,24.0,26.21,8.0,0,2657.29,29.709117449750515,36.0,1,82.44795825725815,59.71277247958213,1,269.8329359298264,0
95253,6,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,20.0,21.0,23.21,8.0,0,2657.29,35.67648985254013,38.0,1,82.44795825725815,178.6534714819686,5,190.8922369274399,0
95254,7,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,20.0,22.0,23.21,8.0,0,2657.29,34.2241991426473,39.0,1,82.44795825725815,29.284532920059704,0,290.26117548934883,0
95255,8,33.0,8,17243.24,1619.936666666667,8.0,10.0,20.0,7.0,21.0,22.0,23.21,8.0,0,2657.29,28.462195063311825,40.0,1,82.44795825725815,95.30206141971512,5,274.2436469896934,0
95272,1,49.0,12,34974.41,2998.534166666667,6.0,4.0,18.0,0.0,26.0,10.0,8.14,0.0,2,505.88,33.267069400518324,377.0,1,0.0,182.43641381562583,5,407.4170028510409,0
95274,3,49.0,12,34974.41,2998.534166666667,6.0,4.0,18.0,0.0,26.0,10.0,8.14,0.0,2,505.88,33.79356159464136,379.0,1,0.0,109.27268254400848,1,440.58073412265816,0
95275,4,50.0,12,34974.41,2998.534166666667,6.0,4.0,18.0,0.0,26.0,8.0,4.1400000000000015,0.0,2,505.88,29.61105901396165,380.0,0,0.0,190.46145909543029,5,234.37079593100933,0
95276,5,50.0,12,34974.41,2998.534166666667,6.0,4.0,18.0,0.0,26.0,10.0,14.14,1.0,2,505.88,34.84801471232017,380.0,1,0.0,224.37839193393256,5,365.4750247327341,0
95278,7,50.0,12,34974.41,2998.534166666667,6.0,4.0,18.0,0.0,26.0,10.0,8.14,1.0,2,505.88,38.85460696344872,383.0,1,0.0,241.8037354908446,5,348.0496811758221,0
95280,1,31.0,10,14656.14,992.345,6.0,8.0,16.0,8.0,53.0,21.0,26.0,12.0,0,3443.36,38.85654134372695,123.0,0,68.90968805486708,133.15069324989994,5,187.174118695233,0
95281,2,31.0,10,14656.14,992.345,6.0,8.0,16.0,8.0,53.0,21.0,26.0,12.0,0,3443.36,27.70304957144661,124.0,1,68.90968805486708,38.54947305322825,5,281.77533889190465,0
95284,5,31.0,10,14656.14,992.345,6.0,8.0,16.0,8.0,53.0,21.0,26.0,12.0,0,3443.36,35.57124971556998,127.0,1,68.90968805486708,34.84677930425713,5,285.4780326408758,0
95304,1,29.0,11,18771.34,1373.2783333333334,5.0,3.0,12.0,4.0,22.0,13.0,12.9,7.0,2,89.53,25.533528203574534,220.0,1,57.58785565893402,25.65993202002893,0,294.0800456543704,0
95306,3,29.0,11,18771.34,1373.2783333333334,5.0,3.0,12.0,4.0,19.0,13.0,12.9,7.0,2,89.53,39.114634788640046,222.0,1,57.58785565893402,82.71121871634712,3,267.0287589580521,0
95310,7,29.0,11,18771.34,1373.2783333333334,5.0,3.0,12.0,4.0,19.0,13.0,12.9,8.0,2,89.53,26.18322877119862,226.0,1,57.58785565893402,26.3935737701896,0,293.3464039042097,0
95312,1,30.0,10,49854.92,4216.576666666667,8.0,3.0,17.0,3.0,7.0,12.0,8.07,4.0,2,1044.78,24.852162527511386,211.0,1,62.83164834944265,370.66140871127647,3,258.1646096059476,0
95314,3,30.0,10,49854.92,4216.576666666667,8.0,3.0,17.0,3.0,12.0,15.0,8.07,4.0,2,1044.78,32.18366960652702,215.0,1,62.83164834944265,201.2011946159071,5,447.624823701317,0
95316,5,30.0,10,49854.92,4216.576666666667,8.0,3.0,17.0,3.0,12.0,15.0,6.07,5.0,2,1044.78,37.24535632200127,215.0,1,62.83164834944265,46.533775985339176,1,562.2922423318848,0
95318,7,30.0,10,49854.92,4216.576666666667,8.0,3.0,17.0,3.0,16.0,18.0,8.07,5.0,2,1044.78,36.21982201385613,215.0,1,62.83164834944265,104.711628181621,0,494.1143901356031,0
95330,3,35.0,6,43849.26,3757.105,3.0,1.0,1.0,2.0,8.0,10.0,2.47,4.0,1,506.71,32.713421211911324,340.0,0,65.00920084099373,248.27402543000449,3,332.4272737290018,0
95337,2,36.0,13,29969.66,2418.471666666667,8.0,6.0,18.0,1.0,29.0,19.0,11.97,5.0,2,157.07,29.55189642347273,267.0,0,14.380461753694744,58.07965260332293,0,409.387052309649,0
95341,6,36.0,13,29969.66,2418.471666666667,8.0,6.0,18.0,1.0,24.0,16.0,11.97,5.0,2,157.07,28.116445662356423,271.0,0,14.380461753694744,51.66662723909462,1,425.80007767387735,0
95342,7,36.0,13,29969.66,2418.471666666667,8.0,6.0,18.0,1.0,24.0,18.0,11.97,5.0,2,157.07,34.689298095032555,272.0,0,14.380461753694744,50.840566665726215,1,426.6261382472457,0
95343,8,36.0,13,29969.66,2418.471666666667,8.0,6.0,18.0,1.0,22.0,18.0,18.97,8.0,2,157.07,28.00015597460792,271.0,1,14.380461753694744,140.49266918841707,3,356.9740357245548,0
95346,3,28.0,11,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,15.0,15.0,15.1,4.0,2,937.64,32.998838738405645,256.0,1,63.242914306771496,32.0419378676644,3,346.9690644922308,0
95349,6,29.0,11,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,15.0,12.0,15.1,4.0,2,937.64,25.743578553628268,259.0,0,63.242914306771496,173.60826481604587,3,225.4027375438493,0
95350,7,29.0,11,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,15.0,15.0,15.1,4.0,2,937.64,38.02903087561271,260.0,1,63.242914306771496,208.09557054512828,5,210.9154318147669,0
95351,8,29.0,11,23550.47,1922.539166666667,4.0,6.0,15.0,4.0,15.0,15.0,10.1,8.0,2,937.64,31.12799557771828,261.0,1,63.242914306771496,102.40652992522683,3,296.6044724346683,0
95356,5,35.0,12,14231.96,1314.996666666667,8.0,5.0,18.0,5.0,40.0,20.0,10.47,10.0,0,2465.39,24.34221486094088,127.0,1,52.76673611901842,62.62055959550032,5,306.112370952148,0
95358,7,35.0,12,14231.96,1200.230049567401,8.0,5.0,18.0,5.0,40.0,21.0,10.47,10.0,0,2465.39,24.01251079220769,129.0,1,167.53335321828416,89.87333421562893,4,268.8595963320193,0
95359,8,35.0,12,14231.96,1200.230049567401,8.0,5.0,18.0,5.0,41.0,25.0,10.47,10.0,0,2465.39,28.315782580662685,130.0,1,167.53335321828416,12.812416087167886,0,305.9205144604804,0
95361,2,24.0,2,33718.73,2955.894166666667,7.0,6.0,6.0,1.0,10.0,14.0,14.28,3.0,2,1074.66,40.3699369500382,214.0,0,21.66210627386815,82.74749622011848,3,461.17981417268,0
95362,3,24.0,2,33718.73,2955.894166666667,7.0,6.0,6.0,1.0,11.0,14.0,8.28,3.0,2,1074.66,26.48308557069269,215.0,0,21.66210627386815,318.89304945096336,5,245.0342609418351,0
95365,6,24.0,2,33718.73,2955.894166666667,7.0,6.0,6.0,1.0,10.0,14.0,8.28,3.0,2,1074.66,37.58835301795011,218.0,0,21.66210627386815,161.33770460163834,2,372.5896057911602,0
95366,7,24.0,2,33718.73,2955.894166666667,7.0,6.0,6.0,1.0,12.0,17.0,8.28,3.0,2,1074.66,26.65628302000741,219.0,0,21.66210627386815,122.0426004108784,1,438.1298161708332,0
95367,8,25.0,2,33718.73,2955.894166666667,7.0,6.0,6.0,1.0,10.0,14.0,8.28,3.0,2,1074.66,27.75667047513408,220.0,0,21.66210627386815,77.12996137085948,1,446.797349021939,0
95369,2,51.0,3,24251.49,1991.9575,8.0,4.0,14.0,1.0,23.0,19.0,10.53,2.0,2,1062.17,34.61135459302489,359.0,1,18.8355504949142,10000.0,2,330.46147160585787,0
95370,3,51.0,3,24251.49,1991.9575,8.0,4.0,14.0,1.0,24.0,20.0,3.53,2.0,2,1062.17,26.928664167166296,360.0,1,18.8355504949142,73.1785879545328,1,357.18161155055304,0
95373,6,52.0,3,24251.49,1991.9575,8.0,4.0,14.0,1.0,22.0,19.0,10.53,2.0,2,1062.17,25.58241102111744,363.0,1,18.8355504949142,89.54020157810137,3,360.81999792698446,0
95384,1,19.0,8,16105.7,1217.1416666666669,6.0,3.0,14.0,3.0,8.0,18.0,19.95,8.0,2,640.77,25.89168251712305,143.5,1,24.628300699021352,37.42553873667214,2,319.6603272309732,0
95387,4,19.0,8,16105.7,1217.1416666666669,6.0,3.0,14.0,3.0,9.0,18.0,19.95,8.0,2,640.77,38.37569146334408,143.0,1,24.628300699021352,69.02856238946865,4,318.0573035781767,0
95388,5,19.0,8,16105.7,1217.1416666666669,6.0,3.0,14.0,3.0,9.0,18.0,19.95,8.0,2,640.77,27.986612478752605,144.0,1,24.628300699021352,47.05835964481206,1,300.02750632283323,0
95391,8,20.0,8,16105.7,1217.1416666666669,6.0,3.0,14.0,3.0,12.0,17.0,19.95,9.0,2,640.77,27.432723907629267,143.5,0,24.628300699021352,104.4402995533302,4,272.6455664143151,0
95408,1,20.0,3,32971.85,3011.6541666666667,3.0,6.0,9.0,2.0,6.0,18.0,1.55,4.0,2,1307.01,37.67505831553952,265.0,0,47.53552962304808,178.3397832243563,5,365.2901038192623,0
95409,2,20.0,3,32971.85,3011.6541666666667,3.0,6.0,9.0,2.0,6.0,16.0,1.55,4.0,2,1307.01,33.32840336716016,266.0,0,47.53552962304808,136.62824053231813,2,377.0016465113005,0
95411,4,20.0,3,32971.85,3011.6541666666667,3.0,6.0,9.0,2.0,6.0,16.0,1.55,4.0,2,1307.01,26.80542370182148,268.0,0,47.53552962304808,106.17179255444412,3,417.4580944891745,0
95413,6,20.0,3,32971.85,2729.352816706089,3.0,6.0,9.0,2.0,5.0,15.0,1.55,4.0,2,1307.01,28.612873719595264,270.0,0,329.83687958362617,10000.0,5,177.66765248060105,0
95419,4,28.0,8,44890.9,3715.908333333333,3.0,7.0,6.0,4.0,6.0,11.0,5.45,0.0,1,1347.65,24.50168635151132,230.0,0,83.72378732184616,194.8340678387968,4,373.0329781726905,0
95421,6,28.0,8,44890.9,3715.908333333333,3.0,7.0,6.0,4.0,11.0,13.0,5.45,0.0,1,1347.65,30.293015269759536,232.0,0,83.72378732184616,157.8325359929274,1,380.0345100185598,0
95434,3,43.0,7,15819.12,1393.26,5.0,6.0,9.0,0.0,17.0,8.0,8.95,1.0,2,114.81,27.931554263803147,295.0,0,0.0,69.78117344417072,3,339.54482655582933,0
95436,5,43.0,7,15819.12,1393.26,5.0,6.0,9.0,0.0,17.0,8.0,1.9499999999999995,6.0,2,114.81,37.76970633681472,297.0,0,0.0,51.319951380156574,5,378.00604861984345,0
95438,7,43.0,7,15819.12,1393.26,5.0,6.0,9.0,0.0,17.0,8.0,8.95,6.0,2,114.81,38.35293168649093,299.0,0,0.0,168.3084319093915,5,261.0175680906085,0
95439,8,43.0,7,15819.12,1393.26,5.0,6.0,9.0,0.0,17.0,11.0,8.95,6.0,2,114.81,35.03510517803144,300.0,0,0.0,86.34952405197359,4,332.9764759480264,0
95462,7,46.0,1,35348.12,2890.6766666666667,1.0,5.0,12.0,2.0,6.0,0.0,9.15,8.0,1,1316.73,41.1047790839886,224.0,0,32.747966571437914,10000.0,2,445.0373805115462,0
95486,7,45.0,9,46010.4,3815.2,3.0,6.0,32.0,7.0,10.0,11.0,18.91,13.0,2,1274.59,22.507747524073707,135.0,1,182.11094591637803,509.6627323460642,5,274.1312045968451,0
95487,8,45.0,9,46010.4,3815.2,3.0,6.0,32.0,7.0,10.0,11.0,24.91,13.0,2,1274.59,24.97861962111321,136.0,1,182.11094591637803,342.1110347732682,4,137.29801931035374,0
95499,4,17.0,0,51312.9,4425.075,10.0,8.0,29.0,4.0,39.0,17.0,11.0,8.0,0,1498.55,34.181793421801586,104.0,1,146.70764518321755,28.84313487104724,0,506.9567199457352,0
95503,8,17.0,0,51312.9,4425.075,10.0,8.0,29.0,4.0,39.0,15.0,17.0,10.0,0,1498.55,31.18472143846612,108.0,1,146.70764518321755,136.45315818271374,1,409.34669663406873,0
95504,1,23.0,9,8572.585,454.3820833333333,6.0,3.0,8.0,5.0,9.0,9.0,7.91,8.0,2,311.57,22.83673871162875,94.0,1,24.91534199078212,40.911231461294925,5,269.6116348812563,0
95506,3,23.0,9,8572.585,425.395842089848,6.0,3.0,8.0,5.0,9.0,14.0,7.91,11.0,2,311.57,35.57039768382964,96.0,1,53.90158323426754,0.0,0,256.105090350631,0
95526,7,33.0,13,21205.72,1556.1433333333334,3.0,5.0,10.0,2.0,9.0,14.0,-3.45,2.0,1,327.83,23.2886678880656,332.0,0,20.00788610189992,149.8831545916786,5,275.72329263975485,0
95527,8,33.0,13,21205.72,1556.1433333333334,3.0,5.0,10.0,2.0,9.0,14.0,2.55,2.0,1,327.83,31.84193106936027,333.0,0,20.00788610189992,125.46907677863572,5,300.1373704527977,0
95532,5,55.0,3,10233.555,1046.79625,7.0,4.0,3.0,1.0,14.0,17.0,11.2,4.0,1,757.92,31.85384605698613,319.0,0,7.648423558909102,100.33430995360372,5,286.6968914874872,0
95537,2,28.0,3,15906.4,1350.5333333333333,9.0,10.0,21.0,8.0,25.0,24.0,27.86,6.0,0,3167.74,25.884575352999807,125.0,1,91.8933758063416,71.98190214492462,2,231.1780553820671,0
95544,1,16.0,14,16059.88,1436.323333333333,7.0,3.0,5.0,4.0,24.0,20.0,16.62,4.0,2,1402.44,36.32170687012099,171.0,1,49.58904246622489,56.74623903931274,4,317.29705182779566,0
95545,2,16.0,14,16059.88,1436.323333333333,7.0,3.0,5.0,4.0,24.0,20.0,9.62,4.0,2,1402.44,33.368493624884785,172.0,1,49.58904246622489,71.01800588291373,4,303.0252849841947,0
95546,3,16.0,14,16059.88,1436.323333333333,7.0,3.0,5.0,4.0,24.0,20.0,16.62,4.0,2,1402.44,25.80049325377574,173.0,1,49.58904246622489,36.87402807750693,3,327.16926278960153,0
